Product ID;Active (0/1);Name *;Summary;Reference #;Categories (x,y,z...);Quantity;Description;Meta title;Meta keywords;Meta description;URL rewritten;Show price (0 = No, 1 = Yes);Delete existing images (0 = No, 1 = Yes)
121;1;Archeologia a Torino;Dall'età preromana all'alto medioevo;;undefined;1;indicePresentazione11 LELLIA CRACCO RUGGINI       -JTorino fra Antichità e Alto Medioevo37 LILIANA MERCANDOII recupero del passato ^5 MICAELA VIGLINO DAVICOII quadrato e la croce: i segni della città romana(^ ISABELLA MASSABÒ RICCINote d'archivio per la lettura di testimonianze urbane107 GIANFRANCO PACILinee di storia di Torino romana dalle origini al principato133 LILIANA MERCANDOTestimonianze di monumenti perduti151 MARIO TORELLIII fregio d'armi nel Museo di Antichità di Torino. Ipotesi per un monumento di un senatore di epoca claudia.171 LILIANA MERCANDONote sul linguaggio figurativo205 ANGELA FRISA MORANDINI e MAURIZIO GOMEZ SERITOI materiali lapidei di età romana da Torino: ipotesi sulla provenienza 215 LILIANA MERCANDONotizie degli scavi recenti2^7 MARIA PAOLA LAVIZZARI PEDRAZZINIOsservazioni in margine alla terra sigillata gallica rinvenuta a Torino 25^ LUISA PAPOTTILa Porta Palatina. L'intervento di restauro degli anni novanta2(?3 GIANFRANCA GRASSI, LUISA STAFFERI ed ENRICA VERNÈIndagini chimico^mineralogiche per l'intervento di restauro301 LUISELLA PEJRANI BARICCOL'isolato del complesso episcopale fino all'età longobarda31^ GABRIELLA PANTÒProduzione e consumi di ceramiche in età longobarda a Torino333 AIMARO OREGLIA D'ISOLA, GIOVANNI DURBIANO e LUCA REINERIOII nuovo Parco archeologico della Porta Palatina3^7 Bibliografiaa cura di Maurizia Lucchino36? Indice dei luoghi ^7< Indice dei nomi;Archeologia a Torino, AA.VV;Archeologia a Torino, AA.VV;Archeologia a Torino, AA.VV;ArcheologiaaTorinoAAVV;0;0;
122;1;Dai Bagienni a Bredulum;Il pianoro di Breolungi tra archeologia e storia;;undefined;1;indiceLuisa Brecciaroli TaborelliGiampiero LeoGianni Ferrerò - Riccardo VaschettiARCHEOLOGIA E STORIAII pianoro di Breolungi tra l'età del Bronzo finale e l'età del Ferro Manca Venturino GambariUn esempio di caccia all'orso nell'età del Bronzo finale.La Grotta degli orsi in alta valle TanaroGiacomo Giacobini - Giuliano Villa - Giancarla Malerba - Giancarlo ArduinoSparsi per saxa. I Bagienni dalle origini alla Lex lulia de civitate Filippo Maria GambariRinvenimenti e circolazione di moneta preromana nella Liguria intema Federico BarelloSanta Maria di Bredulo: prime ricerche archeologiche Egle MichelettoL'INDAGINE ARCHEOLOGICAGeologia e geomorfologia del pianoro di Breolungi Aldo PerottoL 'indagine archeologica Marina Giaretti - Egle Micheletto - Marica Venturino GambariTAVOLELA CULTURA MATERIALEL'età del Bronzo finale Barbara TraversoneL'età del Ferro Marina GiarettiI reperti di età medievale e postmedievale Laura VaschettiUn ripostiglio monetale del XVII secolo Federico BarelloANALISIAnalisi archeozoologicbe Elena BediniDisboscamento, agricoltura e alimentazione nel primo millennio a.C. Sila Motella De CarioDeterminazione petrografica dei supporti litici Michele BorgognoCATALOGO DEI REPERTI / BIBLIOGRAFIACatalogo dei reperti a cura di Marina Giaretti - Barbara Traversone - Laura VaschettiBibliografia a cura di Marina Giaretti e Stefania Padovan;Dai Bagienni a Bredulum, AA.VV;Dai Bagienni a Bredulum, AA.VV;Dai Bagienni a Bredulum, AA.VV;DaiBagienniaBredulumAAVV;0;0;
123;1;L'arte ritrovata;La Guardia di Finanza a tutela dei Beni Culturali;;undefined;1;Reperti archeologi e artistici recuperati dalla Guardia di Finanza;L'arte ritrovata, AA.VV.;L'arte ritrovata, AA.VV.;L'arte ritrovata, AA.VV.;LarteritrovataAAVV;0;0;
124;1;Quaderno del volontariato culturale n.1;dicembre 2000;;undefined;1;;Quaderno del volontariato culturale n.1, AA.VV.;Quaderno del volontariato culturale n.1, AA.VV.;Quaderno del volontariato culturale n.1, AA.VV.;Quadernodelvolontariatoculturalen1AAVV;0;0;
125;1;Quaderno del volontariato culturale n.3;maggio 2003;;undefined;1;;Quaderno del volontariato culturale n.3, AA.VV.;Quaderno del volontariato culturale n.3, AA.VV.;Quaderno del volontariato culturale n.3, AA.VV.;Quadernodelvolontariatoculturalen3AAVV;0;0;
126;1;Quaderno del volontariato culturale n.3;maggio 2003;01/01/036/3;Archeologia miscellanee;1;;Quaderno del volontariato culturale n.3, AA.VV.;Quaderno del volontariato culturale n.3, AA.VV.;Quaderno del volontariato culturale n.3, AA.VV.;Quadernodelvolontariatoculturalen3AAVV;0;0;
127;1;Quaderno del volontariato culturale n.4;maggio 2004;;undefined;1;;Quaderno del volontariato culturale n.4, AA.VV.;Quaderno del volontariato culturale n.4, AA.VV.;Quaderno del volontariato culturale n.4, AA.VV.;Quadernodelvolontariatoculturalen4AAVV;0;0;
128;1;Quaderno del volontariato culturale n.4;maggio 2004;;undefined;1;;Quaderno del volontariato culturale n.4, AA.VV.;Quaderno del volontariato culturale n.4, AA.VV.;Quaderno del volontariato culturale n.4, AA.VV.;Quadernodelvolontariatoculturalen4AAVV;0;0;
129;1;Quaderno del volontariato culturale n.9;maggio 2009;;undefined;1;;Quaderno del volontariato culturale n.9, AA.VV.;Quaderno del volontariato culturale n.9, AA.VV.;Quaderno del volontariato culturale n.9, AA.VV.;Quadernodelvolontariatoculturalen9AAVV;0;0;
130;1;5° convegno Gruppi Archeologi del Nord Italia;Studi del territorio ed archeologia di superficie;;undefined;1;;5° convegno Gruppi Archeologi del Nord Italia, AA.VV.;5° convegno Gruppi Archeologi del Nord Italia, AA.VV.;5° convegno Gruppi Archeologi del Nord Italia, AA.VV.;5convegnoGruppiArcheologidelNordItaliaAAVV;0;0;
131;1;Marcina,Amina e Salerno nella Campania antica;;;undefined;1;;Marcina,Amina e Salerno nella Campania antica, Fierro Nicola;Marcina,Amina e Salerno nella Campania antica, Fierro Nicola;Marcina,Amina e Salerno nella Campania antica, Fierro Nicola;MarcinaAminaeSalernonellaCampaniaanticaFierroNicola;0;0;
132;1;Marcina,Amina e Salerno nella Campania antica;;;undefined;1;;Marcina,Amina e Salerno nella Campania antica, Fierro Nicola;Marcina,Amina e Salerno nella Campania antica, Fierro Nicola;Marcina,Amina e Salerno nella Campania antica, Fierro Nicola;MarcinaAminaeSalernonellaCampaniaanticaFierroNicola;0;0;
133;1;Marcina,Amina e Salerno nella Campania antica;;;undefined;1;;Marcina,Amina e Salerno nella Campania antica, Fierro Nicola;Marcina,Amina e Salerno nella Campania antica, Fierro Nicola;Marcina,Amina e Salerno nella Campania antica, Fierro Nicola;MarcinaAminaeSalernonellaCampaniaanticaFierroNicola;0;0;
134;1;Dai Bagienni a Bredulum;Il pianoro di Breolungi tra archeologia e storia;;undefined;1;;Dai Bagienni a Bredulum, ;Dai Bagienni a Bredulum, ;Dai Bagienni a Bredulum, ;DaiBagienniaBredulum;0;0;
135;1;Atti della giornata di studi in memoria di M.Incitti;;;undefined;1;;Atti della giornata di studi in memoria di M.Incitti, AA.VV.;Atti della giornata di studi in memoria di M.Incitti, AA.VV.;Atti della giornata di studi in memoria di M.Incitti, AA.VV.;AttidellagiornatadistudiinmemoriadiMIncittiAAVV;0;0;
136;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
137;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
138;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
139;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
140;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
141;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
142;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
143;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
144;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
145;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
146;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
147;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
148;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
149;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
150;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
151;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
152;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
153;1;Le grandi avventure della archeologia;I misteri delle civiltà scomparse;;undefined;1;;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;Le grandi avventure della archeologia, AA.VV.;LegrandiavventuredellaarcheologiaAAVV;0;0;
154;1;notizie archeologiche bergomensi;;;undefined;1;SOMMARIODocumenti per una storia dell'epigrafia bergamasca S. Calciarmi MazzucchelliEvoluzione e indirizzi degli studi in questo secolo M. Vavassori - S. Calciarmi MazzucchelliI materiali dei supporti epigrafici S. Chiesa - A. SperanzaOsservazioni sul materiale dei supporti epigraficiM. VavassoriPARTE PRIMAI REPERTI EPIGRAFICI DI ETÀ ROMANATipologia del monumento e osservazione paleografiche M. VavassoriLa documentazione epigraficaM. VavassoriII ritratto e la rappresentazione figurata D. ScarpelliniGli elementi decorativiM. VavassoriPARTE SECONDAI REPERTI EPIGRAFICI PALEOCRISTIANI ED ALTOMEDIEVALILe epigrafi paleocristiane ed altomedievali M. SannazaroPARTE TERZACATALOGO DEI REPERTICatalogo dei reperti di età romanaM. VavassoriCatalogo dei reperti paleocristiani ed altomedievaliM. SannazaroFalsi M. VavassoriRiferimenti bibliograficiIndiciCorrispondenze CIL schede;notizie archeologiche bergomensi, AA.VV.;notizie archeologiche bergomensi, AA.VV.;notizie archeologiche bergomensi, AA.VV.;notiziearcheologichebergomensiAAVV;0;0;
155;1;quaderni friulani di archeologia n. 10;;;undefined;1;ATTI DEL CONVEGNO IL VOLONTARIATO IN CAMPO ARCHEOLOGICO COME RISORSA CULTURALEUDINE, 8 APRILE 2000G. A. CESCUTTI, Saluto della Società Friulana di Archeologia - p. 7P. PRUNETI, Archeologia: il dovere della divulgazione - p. 9S. BERTOLDI, Esperienza operativa nel Centro Servizi per il Volontariato di Torino - p. 13E. RAGNI, // ruolo storico dei Gruppi Archeologici d'Italia nel volontariato archeologico - p. 17A. M. BERTOLUCCI, // volontariato e i beni culturali in Italia - p. 26L. ODEVAINE, // Ministero per i Beni Culturali e il volontariato - p. 32F. DELLA MORA, // Gruppo Archeologico Torinese. 18 anni di volontariato in archeologia - p. 35S. VITRI, La Soprintendenza per i B.A.A.A.A.S. del Friuli-Venezia Giulia e il volontariato - p. 40M. BUORA, Un'esperienza concreta: la Società Friulana di Archeologia vista dal Museo Archeo- logico di Udine - p. 41G. A. CESCUTTI, L'esempio di una collaborazione operativa istìtuzioni-volontariato: il caso della Società Friulana di Archeologia - p. 45T. PASQUALI, Un problema irrisolto. La tutela delle zone archeologiche periferiche contro il sac- cheggio dei collezionisti privati "armati " di metal-detector - p. 47S. BLASON SCAREL, Problematiche dell'attività dei gruppi archeologici e prospettive future: l'e- sperienza del Gruppo Archeologico Aquileiese - p. 50G. MARSIGLIO, Quale risorsa culturale senza prevenzione? - p. 53I. FRISONI, Molti problemi incontrati nel nostro lavoro e alcune proposte - p. 56CONTRIBUTI - VariaR. GUERRA, La ricerca archeologica attraverso la lettura de "II Varmo" di Ippolito Nievo - p. 61 M. LAVARONE, Un 'ascia in pietra verde da Flambruzzo (Comune di Rivignano - UD) - p. 67 F. PRENC, // territorio tra Concardia e Aquileia nella Naturalis historia di Plinto il Vecchio ebrevi appunti a proposito di una proprietà della gens Titia - p. 71 M. BUORA, Fibule del tipo "ad ancora" nell'Italia nordorientale - p. 91 D. BENEA, La legione XIII Gemina e Massimino il Trace ad Aquileia - p. 95 F. GRANZOTTO, Croce enkolpion ritrovata a Cividale del Frinii - p. 103 A. ZAH, Un'iscrizione di fondazione tardoantica dalla basilica superiore di Bargylia (Turchia)-p. 113206;quaderni friulani di archeologia n. 10, AA.VV.;quaderni friulani di archeologia n. 10, AA.VV.;quaderni friulani di archeologia n. 10, AA.VV.;quadernifriulanidiarcheologian10AAVV;0;0;
156;1;quaderni friulani di archeologia n. 11;;;undefined;1;PROTOSTORIAW. ARTNER, // tumulo "Wieserbichi"^ presso Dellach nella valle della Gali (Corinzia superiore -Austria) - p. 7STUDI SU NECROPOLIM. MLINAR, La tomba tardohallstattiana della necropoli di Most na Soci (Santa Lucia), in loca- lità Repeic - p. 19N. GRANDE, Le aree cimiteriali paleocristiane di Aquileia - p. 35 M. BUORA, Due tipi di cimiteri tardoantichi ad Aquileia - p. 51 M BUORA, Le necropoli tardoantiche di Canneto sull'Oglio (MN) e di lutizzo- Codroipo (UD): duecimiteri rurali a confronto - p. 65 M. BUORA, G. CASSANI, Recenti rinvenimenti di tombe altomedievali nel centro storico diCodroipo (UD) - p. 75 G. BAGGIERI, Antropologia e rilievi morfometrici di tré inumati dalla proprietà ex Querini aCodroipo (UD) - p. 89 M. G. BELCASTRO, / cavalieri della necropoli altomedievale di Vicenne (Campochiaro - CB)-p.103 D. SALVI, Monili, ceramiche e monete (bizantine e longobarde) dal mausoleo di Cirredis(Villaputzu - Sardegna) - p. 115 E. POSSENTI, Necropoli di età longobarda nel Veneto - p. 133STUDI MICROASIATICIE. LAFLI, Ceramiche in Cilicia tra XII e VI secolo a.C. - p. 155 A. ZAH, La chiesa del porto di Kalabatia in Lieta occidentale e i suoi affreschi - p. 193RINVENIMENTI E SCAVI IN FRIULIH. SEDLMAYER, Lucerna da Sclaunicco (UD) - p. 215G. E ROSSET, Località Piccola di Moro (Codroipo - UD). Campagna di scavo 2001 - p. 225G. TASCA, Castelliere di Gradiscano [Varino - UD). Campagna di scavo 2001 - p. 237M. LAVARONE, G. MARZULLO, Castello di Cergneu (Nimis - UD). Campagna di scavo 2001*    - p. 243L. VILLA, A. BORZACCONI, Chiesa di San Giorgio (Attimis - UD). Campagna di scavo 2001- p. 247 G. VANNACCI LUNAZZI, Colle Mazéit (Verzegnis - UD). Campagna di scavo 2001 - p. 251BREVI NOTEA. DEL FABBRO, G. TASCA, // restauro di un vaso rinvenuto nel Castelliere di Rividischia(Codroipo - UD) - p. 265 G. A. CESCUTTI, Una lettera del conte Gerardo Freschi alla Società d'Agricoltura Pratica diUdine - p. 269Attività sociali nel 2001 - p. 291 Norme per gli Autori - p. 297;quaderni friulani di archeologia n. 11, AA.VV.;quaderni friulani di archeologia n. 11, AA.VV.;quaderni friulani di archeologia n. 11, AA.VV.;quadernifriulanidiarcheologian11AAVV;0;0;
157;1;quaderni friulani di archeologia n. 9;;;undefined;1;PRESENTAZIONE - p. 3CONTRIBUTI - Metodologie e Scienze SussidiarieG. CASSAMI, / recipienti in bronzo del periodo tardoantìco inAquileia. Un nuovo contributo - p. 7 V. FORMICA, Analisi delle componenti della lega bronzea di un recipiente del IV secolo d. C. del Museo nazionale di Aquileia - p. 10CONTRIBUTI - Preistoria e protostoriaM. BUORA, // ripostiglio di Belgrado di Varmo. Cento e vent'anni dopo - p. 19 A. FABBRO, E. FLOREANO, A. GIACOMINI, Un sito dell'età del ferro a Gradiscutta di Var- mo - p. 30CONTRIBUTI - L'epoca romana M. BUORA, Qualche osservazione sulla diffusione dei prodotti bollati in terra sigillata in Italianordorientale e nelle zone contermini nell'età augustea - p. 43 S. COLUSSA, Considerazioni topografiche sulle sepolture ad incinerazione intraurbane di Forumlulii - p. 66 F. PRENC, Varamus, sulle tracce della storia di un fiume perduto - p. 82CONTRIBUTI - Tardo Antico e MedioevoI. MODRZEWSKA-PIANETTI, Alcune importazioni di anfore orientali nel Frinii - p. 103U. EISENMERGER, A. ZÀH, Ampullae tardoantiche dell'Asia Minore. Nuovi esempi da Crudo eLimyra - p. 113D. BALDONI, Unguentaria tordo-antichi da lasos: addendum - p. 131 A. BORZACCONI, Note su alcuni frammenti di maiolica arcaica rinvenuti presso il Castello diUdine-p. 138CONTRIBUTI - CollezioniF. BON, La collezione numismatica del conte Francesco Antonini al Gabinetto Numismatico dei Civici Musei di Udine - p. 155BREVI NOTEA. FABBRO, Un'antica via a Codroipo - p. 177A. BORZACCONI, // castello di Cergneu: campagna di scavo 1999 - p. 180 M. LAVARONE, Castello Superiore di Attimis (UD). Campagna di scavo 1999 - p. 184 G. TASCA, Comune di Codroipo, frazione San Martino, località Cjamps dai Cjastilirs (noto come Castelliere di Rividischia), Campagna di Scavi 1999 - p. 187Attività sociali nel 1999 - p. 193 Norme per gli autori - p. 197;quaderni friulani di archeologia n. 9, AA.VV.;quaderni friulani di archeologia n. 9, AA.VV.;quaderni friulani di archeologia n. 9, AA.VV.;quadernifriulanidiarcheologian9AAVV;0;0;
158;1;1 convegno dei gruppi archeologici del'italia meridionale;Prata sannita;;undefined;1;INDICEINTRODUZIONE (Prof. A. de Franciscis) ....... pag.   5PRESENTAZIONE ............... »   71) L. Magrini: Al Convegno di Prato   ...........    92) Arch. Giuseppina Torriero: Problemi della tutela ambientale, cen- tri storici e monumenti alla luce della legge Galasso ......   113) Prof. Massimo Nicoletti: Metodi di chimica analitica applicata, digeochimica e geocronologia applicati a problemi di archeometria .  »   154) Prof. Mario Capasse: Un nuovo metodo di svolgimento dei papiridi Ercolano (1983-1987)  . ..............    195) Prof. Giuseppe Camodeca: II primo frammento dei fasti consolarialifam (a.26-27) ....... . ..........   316) Antonio Maddalena, Mimmo Angelotti: I manufatti litici di PrataSannita nel contesto del Musteriano di tecnica levallois . . . .  »   417) Giovanni Carboni, Enrico Ragni: Ricerche di preistoria e protosto- ria nel comprensorio del Portento (1982-85) .........   678) Giovanni Carboni, Antonio Mazzoleni, Domenico Smaldone, Ro- meo Toccaceli: Ricerche preistoriche nel golfo di Policastro   . . »   899) Gabriella Valentini: Tarano Castello e Bisignano (Cosema): Ipotesidi organizzazione politica del territorio nella Calabria Protostorica  »   10110) Nicola Marletta, Antonietta Vai-varo, Daria Abbate: Ipotesi di ri- cerca su alcune figurine animali in Sicilia ........  »  10711) Giuseppe Rolandi, Filippo Russo: I depositi vulcanici di etàpre-79 d. C. affioranti lungo il litorale compreso tra i Comuni di Torre del Greco e Torre Annunciata ............. »  11712) Giuseppe Mollo, Vincent Zammit: Una collezione di urne cinera- rie etrusche al Museo Nazionale di Archeologia di La Valletto (Malta) »  13113) Fulvio Uliano: Un monumento poco noto dei Campi Flegrei: "L'an- fiteatro di Cuma" ................ » 13914) Luigi Di Cosmo: Nota sulla terra sigillata chiara del criptoporticoin località Taverna (S. Angelo d'Alife)   .........  »  14515) Giuseppe Mollo: Un vetro inciso tardoromano da Noia ...»  15116) Aniello Parma, Alfonso Gifuni: Prime indagini su una necropolitardo-romana in via Rosanea a Sant'Anastasia. ...... ». 15717) Luigi Di Cosmo: La ceramica medievale di S. Angelo d'Alife  . » 17518) Arch. Rosa Carafa: La valle di Prata nella cartografìa antica  .  »  19319) Giovanna Sarnella, Santillo Martinelli: La "collegiata" di S. Pan-crazio di Prato Sannita. Documenti inediti sulla costruzione. Note sul recupero e la conservazione della pavimentazione settecentesca » 21120) Giovanna Sarnella: // quadro dello sposalizio della Vergine nella chiesadel SS. Corpo di Cristo in Maddaloni.......... » 23521) Guido Napolitano: Di una ricerca sui fondi più antichi, della biblio- teca comunale di Maddaloni (note preliminari)   ...... » 24322) Maria Rosaria Rienzo: Maddaloni nel '700- studi preliminari . » 26523) Vincenzo Fabiani: // complesso della ex fabbrica di liquirizia (con- cio) di S. Pietro in Tripani .............  » 27524) Francesco Formicola: Ritratto di Giuseppe Novi (1820-1906) . . » 28325) Testo della mozione su S. Pietro Infine approvata al I Convegno dei G.A. dell'Italia Meridionale tenutosi a Prato Sannita (CE) dal 25 al 27 aprile 1986  ................... 291;1 convegno dei gruppi archeologici del'italia meridionale, AA.VV.;1 convegno dei gruppi archeologici del'italia meridionale, AA.VV.;1 convegno dei gruppi archeologici del'italia meridionale, AA.VV.;1convegnodeigruppiarcheologicidelitaliameridionaleAAVV;0;0;
159;1;Sopra e sotto terra n.1;rivista canavesana di archeologia e scienze del territorio;01/01/047;Archeologia miscellanee;1;Evoluzione del reticolo idrografico nell'anfiteatro morenico di Ivrea dalla fine dell'era terziaria ai giorni nostri - Orchidee in canavese - I primi agricoltori in canavese:il neolitico di Montalto Dora -Aree cultuali romane e alto-medievali -Presenze di età tardo-romana nei pressi di Foglizzo - Bric San Vito:ritro;Sopra e sotto terra n.1, AA.VV.;Sopra e sotto terra n.1, AA.VV.;Sopra e sotto terra n.1, AA.VV.;Sopraesottoterran1AAVV;0;0;
160;1;Sopra e sotto terra n.2;rivista canavesana di archeologia;01/01/047;Archeologia miscellanee;1;zona del Canavese: contributo alla divulgazione dei caratteri geologi-co stratigrafici del settore compreso tra Levone e Montalto Dora ... 5Geol. Cristiano Cavacciuti, Carlo Dellarole, Simona Ferrandopremessa ..................La Zona del Canavese. ...........1 Canavese: "terra di conquista" ......I primi studi...............Argand e gli studi del primo '900 ....Gli approfondimenti degli anni '60 e '70 Le nuove teorie degli anni '80 e '90 . . . stratigrafìa della Zona del Canavese .....Il basamento ...............La copertura vulcano-sedimentaria. . . .Evoluzione Paleogeografìca .......glossario. ...............origini ed evoluzione dei laghi e delle torbiere dell'Anfiteatro Morenico a. ........................ 31to Righeròintroduzione. ........................... 31Gruppo S.Michele-Borgo (Pleistocene inf. da 1,8 a 1 M.a.). . . 31Gruppo della Serra (Pleistocene medio da 1 M.a. a 35.000 anni). ............................. 32Gruppo Bollengo-Albiano (Pleistocene sup. da 35.000 a 20.000 anni). ............................. 33laghi ............................... 33Gigli, Iris e Narcisi in Canavese .......Diego MarraIntroduzione. .................Le Liliaceae in Canavese . ...........Gli Agli (genere Allium). ..........I Gigli (genere Lilium).. ..........I Sigilli di Salomone (genere Polygonatum). LeAmaryllidaceae in Canavese. ........I Narcisi (genere Narcissus) ..........Le Iridaceae in Canavese. ...........Le anatre di superficie al lago di Viverone . .Ilario ManfredoIntroduzione : il lago . ..........llgenereAnas ..............Il Germano reale (Anas platyrhyncos) La Canapiglia (Anas streperà) ....Il Fischione (Anas penelope) .....L'Alzavola (Anas crecca).......La Marzaiola (Anas querquedula) . . Il Codone (Anas acuta) .......Il Mestolone (Anas clypeata) ....Dove e come osservare le anatre .....Tracce dell'uomo antico tra i massi coppellati del Canavese: analisi dei petroglifi di Biò, Lessalo, Fiorano, Loranzè e del Monte Appareglio . 73 A.Fassin - E.Gallo -A.VentosiPremessa. ............Le manifestazioni d'arte rupestre. Analisi delle rocce esaminateMonte Appareglio: note preliminari sul sito bronzo finale-primo ferro 85Mauro RossignoliPremessa. ......Lo scavo ed i materiali Conclusioni .....Monumenti civili ed onorari: un arco di trionfo Le necropoli e le tombe ............Dalla città romana alla città cristiana .....Altri ritrovamenti archeologici recenti ....Sperimentazioni sulla costruzione delle asce levigateMauro RossignoliII Riuso dei manufatti d'età romana: alcuni esempi in Canavese ... 93Giorgio CavagliàLapidi funerarie .......................... 94Are ................................ 97IMiliari .......... ... .................. 98Sarcofagi............................. 100Stele funerarie dell'Età del Ferro ................. 102Laterizi. ............................. 104Altri reperti. ........................... 106Eporedia, 21 secoli: ................... 109Pietro RamellaLa Torino Romana ................... 129Fabrizio Diciotti Gruppo Archeologico TorineseIntroduzione ........................... 129II territorio ............................ 129La morfologia urbana: una città quadrata. ............131La cinta muraria ......................... 134Le porte della città ................. .». . . . . . 136L'area del foro .......................... 136I luoghi di spettacolo e le aree di culto . .............. 138Archeologia in classe: un'esperienza didatticaIrene Pacchierotti e Rosa GrilloNorme per gli autori , Tabelle cronologiche;Sopra e sotto terra n.2, AA.VV.;Sopra e sotto terra n.2, AA.VV.;Sopra e sotto terra n.2, AA.VV.;Sopraesottoterran2AAVV;0;0;
161;1;Studi e monografie;;;undefined;1;Fabrateria Nova (Frosinone) - Lautulae,le termopili del Lazio;Studi e monografie, AA.VV.;Studi e monografie, AA.VV.;Studi e monografie, AA.VV.;StudiemonografieAAVV;0;0;
